Month-Year;Postal Code 2 digits;Country of Destination;Dangerous Goods;KG2;Planning;Starting Point
1;4;DE;nonDG;5.64916865;MTO;CH00
1;24;DE;DG;1.588548525;MTO;CH00
1;24;DE;DG;576.2696668;MTO;CH00
1;24;DE;nonDG;21.69585473;MTO;CH00
1;12;CH;nonDG;74.51072013;MTO;CH00
1;12;CH;DG;33.22707139;MTO;CH00
1;12;CH;DG;7.633235434;MTO;CH00
1;12;CH;DG;6.63602024;MTS;CH00
1;83;CH;nonDG;2.754474533;MTO;CH00
1;37;DE;DG;266.0825952;MTO;CH00
1;37;DE;nonDG;870.5177801;MTO;CH00
1;47;DE;nonDG;20.02411389;MTO;CH00
1;47;DE;nonDG;225.4153731;MTO;CH00
1;47;DE;nonDG;134.7485144;MTO;CH00
1;47;DE;DG;201.2934558;MTO;CH00
1;47;DE;DG;226.2909289;MTO;CH00
1;47;DE;DG;136.0557246;MTO;CH00
1;47;DE;DG;16.48955955;MTS;CH00
1;37;DE;DG;53.02448714;MTO;CH00
1;TN;GB;nonDG;7.104759438;MTO;CH00
1;50;NL;DG;0.661569045;MTO;CH00
1;6;FR;DG;160.392514;MTO;CH00
1;6;FR;nonDG;178.1728486;MTO;CH00
1;6;FR;nonDG;37.93357847;MTS;CH00
1;6;FR;DG;0.995169606;MTO;CH00
1;67;DE;DG;291.0704373;MTS;CH00
1;67;DE;nonDG;100.9979964;MTO;CH00
1;12;CH;DG;37.02341311;MTO;CH00
1;12;CH;nonDG;483.7732221;MTO;CH00
1;LN;GB;DG;128.8161963;MTO;CH00
1;34;TR;DG;2462.486043;MTO;CH00
1;24;IT;DG;166.2013918;MTO;CH00
1;24;IT;DG;164.8964973;MTO;CH00
1;12;CH;DG;56.05195806;MTO;CH00
1;12;CH;DG;30.45301107;MTO;CH00
1;12;CH;DG;147.1330191;MTO;CH00
1;12;CH;DG;35.89609435;MTO;CH00
1;12;CH;DG;40.42458463;MTO;CH00
1;12;CH;DG;28.5807671;MTO;CH00
1;12;CH;DG;29.56677527;MTO;CH00
1;12;CH;DG;32.94507194;MTO;CH00
1;12;CH;DG;18.82082432;MTO;CH00
1;46;ES;DG;54.54870879;MTO;CH00
1;8;ES;DG;36.21020073;MTO;CH00
1;29;ES;DG;33.25993315;MTO;CH00
1;29;ES;DG;737.7398471;MTO;CH00
1;29;ES;DG;280.4313058;MTO;CH00
1;29;ES;DG;16.2132053;MTO;CH00
1;29;ES;DG;656.819449;MTO;CH00
1;29;ES;DG;37.05459714;MTO;CH00
1;29;ES;DG;14.15670549;MTO;CH00
1;DE;GB;DG;35.5297028;MTO;CH00
1;DE;GB;DG;89.25582549;MTO;CH00
1;DE;GB;DG;118.3683599;MTO;CH00
1;26;PT;DG;621.681044;MTO;CH00
1;26;PT;DG;600.868466;MTO;CH00
1;26;PT;nonDG;351.940665;MTO;CH00
1;21;PT;DG;1734.460404;MTO;CH00
1;20;IT;DG;1627.372117;MTS;CH00
1;7;FR;DG;40.38198372;MTO;CH00
1;7;FR;DG;18.927413;MTO;CH00
1;77;FR;DG;133.8817935;MTO;CH00
1;77;FR;DG;557.3956065;MTO;CH00
1;8;ES;DG;139.3946341;MTO;CH00
1;CH;GB;DG;2877.905559;MTO;CH00
1;CH;GB;DG;4403.111576;MTO;CH00
1;CH;GB;DG;2978.066027;MTO;CH00
1;27;FR;DG;125.8516345;MTO;CH00
1;27;FR;DG;36.13240334;MTO;CH00
1;27;FR;DG;161.4318602;MTO;CH00
1;95;FR;DG;140.3438871;MTO;CH00
1;59;FR;DG;122.7576646;MTO;CH00
1;59;FR;DG;122.9556079;MTO;CH00
1;51;FR;DG;32.64834945;MTO;CH00
1;78;FR;DG;9.14048405;MTO;CH00
1;78;FR;DG;4.327011529;MTO;CH00
1;45;FR;DG;31.39453844;MTO;CH00
1;14;FR;DG;14.15791044;MTO;CH00
1;14;FR;DG;42.79686145;MTO;CH00
1;14;FR;DG;31.24252434;MTO;CH00
1;14;FR;DG;23.13508387;MTO;CH00
1;14;FR;DG;40.90845616;MTO;CH00
1;14;FR;DG;40.62176029;MTO;CH00
1;14;FR;DG;41.43856557;MTO;CH00
1;8;ES;DG;470.9893242;MTO;CH00
1;8;ES;DG;31.71982096;MTO;CH00
1;8;ES;DG;37.70154238;MTO;CH00
1;8;ES;DG;40.56701286;MTO;CH00
1;30;ES;DG;1273.287635;MTS;CH00
1;30;ES;DG;271.0370886;MTS;CH00
1;11;ES;DG;16.99771573;MTO;CH00
1;24;IT;DG;69.35784834;MTO;CH00
1;80;FR;DG;622.5321983;MTO;CH00
1;46;ES;DG;76.93186163;MTO;CH00
1;26;IT;DG;364.2068215;MTO;CH00
1;26;IT;DG;77.6899446;MTO;CH00
1;26;IT;DG;50.48554948;MTO;CH00
1;CH;GB;DG;199.3879387;MTO;CH00
1;CH;GB;DG;164.0115767;MTO;CH00
1;26;IT;DG;1014.940742;MTO;CH00
1;26;IT;DG;101.6731044;MTO;CH00
1;26;IT;DG;805.8432194;MTO;CH00
1;26;IT;DG;232.5451319;MTO;CH00
1;26;IT;DG;414.1616459;MTO;CH00
1;26;IT;DG;102.3104023;MTO;CH00
1;26;IT;DG;185.0900423;MTO;CH00
1;38;IT;DG;84.54798414;MTO;CH00
1;38;IT;DG;33.73309549;MTO;CH00
1;38;IT;DG;58.8613383;MTO;CH00
1;77;FR;DG;318.1348613;MTO;CH00
1;77;FR;DG;246.061912;MTO;CH00
1;60;IT;nonDG;279.8673159;MTO;CH00
1;20;IT;DG;515.6324776;MTO;CH00
1;21;IT;DG;162.5379865;MTO;CH00
1;25;PT;DG;500.5559086;MTO;CH00
1;27;FR;DG;15.5191038;MTO;CH00
1;27;FR;DG;3.857675144;MTO;CH00
1;27;FR;DG;8.651938557;MTO;CH00
1;27;FR;DG;1.60249382;MTO;CH00
1;27;FR;DG;4.516138103;MTO;CH00
1;27;FR;DG;7.50127463;MTO;CH00
1;27;FR;DG;5.058019666;MTO;CH00
1;27;FR;DG;1.295934703;MTO;CH00
1;27;FR;DG;16.56408395;MTO;CH00
1;27;FR;DG;1.703952873;MTO;CH00
1;27;FR;DG;0.930183899;MTO;CH00
1;27;FR;DG;10.84118809;MTO;CH00
1;27;FR;DG;5.451931862;MTO;CH00
1;19;ES;DG;47.99230853;MTO;CH00
1;19;ES;DG;30.22387778;MTO;CH00
1;19;ES;DG;66.07047249;MTO;CH00
1;8;ES;DG;15.96235012;MTO;CH00
1;95;FR;DG;6.829709206;MTO;CH00
1;12;CH;nonDG;281.3961001;MTO;CH00
1;88;CH;DG;6730.217996;MTO;CH00
1;44;CH;nonDG;319.4670234;MTO;CH00
1;47;DE;DG;1081.456517;MTO;CH00
1;47;DE;DG;2079.8188;MTO;CH00
1;47;DE;DG;788.4940422;MTO;CH00
1;47;DE;DG;4034.913508;MTO;CH00
1;74;DE;DG;76.10208127;MTO;CH00
1;39;DE;DG;81.67828711;MTO;CH00
1;32;DE;DG;15.3304376;MTO;CH00
1;8;DE;DG;78.50546216;MTO;CH00
1;8;DE;DG;504.6261169;MTO;CH00
1;22;DE;DG;217.633093;MTO;CH00
1;12;CH;DG;18.42512644;MTO;CH00
1;28;HU;nonDG;655.4274055;MTO;CH00
1;28;HU;nonDG;293.4437937;MTO;CH00
1;28;HU;nonDG;632.592507;MTO;CH00
1;28;HU;nonDG;748.0015624;MTO;CH00
1;28;HU;DG;357.3485243;MTO;CH00
1;28;HU;nonDG;4507.237296;MTO;CH00
1;28;HU;nonDG;186.8541966;MTO;CH00
1;28;HU;nonDG;689.2674735;MTO;CH00
1;28;HU;DG;205.338665;MTO;CH00
1;28;HU;nonDG;252.8167552;MTO;CH00
1;28;HU;nonDG;1032.20737;MTO;CH00
1;28;HU;nonDG;2096.979203;MTO;CH00
1;97;PL;nonDG;77.58149273;MTO;CH00
1;97;PL;DG;76.27190247;MTO;CH00
1;97;PL;DG;32.98530196;MTO;CH00
1;97;PL;DG;103.6123646;MTO;CH00
1;5;PL;DG;556.7733716;MTO;CH00
1;5;PL;DG;6723.692715;MTS;CH00
1;2;PL;DG;40.1866908;MTO;CH00
1;2;PL;DG;43.63387899;MTO;CH00
1;2;PL;DG;15.88863183;MTO;CH00
1;2;PL;DG;40.4087471;MTO;CH00
1;2;PL;DG;34.48434507;MTO;CH00
1;2;PL;DG;37.90466617;MTO;CH00
1;2;PL;DG;41.16903969;MTO;CH00
1;2;PL;DG;20.32307301;MTO;CH00
1;2;PL;DG;51.34641774;MTO;CH00
1;2;PL;DG;81.36703818;MTO;CH00
1;2;PL;DG;33.11006536;MTO;CH00
1;97;BG;DG;5079.156813;MTO;CH00
1;85;PL;DG;25.2932017;MTS;CH00
1;85;PL;DG;96.241179;MTS;CH00
1;22;PL;DG;29.62222358;MTO;CH00
1;22;PL;DG;33.36092647;MTO;CH00
1;22;PL;DG;82.21315784;MTO;CH00
1;22;PL;DG;72.63725987;MTO;CH00
1;61;PL;DG;105.4179468;MTO;CH00
1;77;BE;DG;564.59405;MTO;CH00
1;77;BE;DG;437.1013797;MTO;CH00
1;22;PL;DG;406.7141323;MTO;CH00
1;22;PL;DG;141.4756149;MTO;CH00
1;22;PL;DG;345.4490881;MTO;CH00
1;22;PL;DG;93.84401168;MTO;CH00
1;22;PL;DG;75.66569641;MTO;CH00
1;43;CZ;DG;112.5596858;MTO;CH00
1;20;SI;DG;427.4961259;MTS;CH00
1;20;SI;DG;28.79498476;MTS;CH00
1;93;SK;DG;177.4612434;MTO;CH00
1;73;PL;DG;807.7626268;MTO;CH00
1;98;PL;DG;93.55506172;MTO;CH00
1;98;PL;DG;66.05852834;MTO;CH00
1;26;CZ;DG;3713.609244;MTO;CH00
1;8;PL;DG;439.6265205;MTO;CH00
1;0;PickUp;DG;168.5434812;MTO;CH00
1;9;ES;DG;252.7718265;MTS;CH00
1;9;ES;DG;77.42526051;MTS;CH00
1;9;ES;DG;167.94439;MTS;CH00
1;9;ES;DG;130.7344749;MTS;CH00
1;28;ES;DG;237.0880671;MTO;CH00
1;28;ES;DG;781.7626618;MTO;CH00
1;28;ES;DG;11.85141007;MTO;CH00
1;95;FR;DG;63.44670259;MTO;CH00
1;95;FR;DG;25.18851877;MTO;CH00
1;DE;GB;DG;267.7784077;MTO;CH00
1;DE;GB;DG;286.1412022;MTO;CH00
1;26;IT;DG;735.8081572;MTO;CH00
1;26;IT;DG;572.5038272;MTO;CH00
1;26;IT;DG;514.0713331;MTO;CH00
1;41;FR;DG;978.215087;MTO;CH00
1;41;FR;DG;702.3536498;MTO;CH00
1;41;FR;DG;240.216028;MTS;CH00
1;41;FR;DG;2283.723206;MTS;CH00
1;41;FR;DG;192.5912951;MTS;CH00
1;91;DE;DG;246.4268801;MTS;CH00
1;91;DE;DG;642.0753221;MTS;CH00
1;91;DE;DG;32.85487358;MTS;CH00
1;91;DE;DG;243.2353311;MTS;CH00
1;40;DE;DG;1379.261489;MTS;CH00
1;40;DE;DG;935.6284222;MTO;CH00
1;40;DE;nonDG;369.299;MTO;CH00
1;93;FR;DG;39.8548742;MTO;CH00
1;93;FR;DG;71.71982483;MTO;CH00
1;93;FR;DG;259.0721177;MTO;CH00
1;93;FR;DG;3163.315332;MTO;CH00
1;2;FR;DG;234.2534979;MTO;CH00
1;2;FR;DG;132.1291398;MTS;CH00
1;2;FR;DG;63.62465096;MTO;CH00
1;2;FR;DG;568.9208116;MTO;CH00
1;2;FR;DG;289.127891;MTO;CH00
1;2;FR;DG;195.5016155;MTO;CH00
1;2;FR;DG;196.4788702;MTS;CH00
1;2;FR;DG;350.5816661;MTO;CH00
1;2;FR;DG;271.670076;MTO;CH00
1;67;DE;DG;812.8304877;MTO;CH00
1;22;IT;DG;124.7850591;MTO;CH00
1;22;IT;DG;201.7226656;MTO;CH00
1;22;IT;DG;266.7985759;MTO;CH00
1;22;IT;DG;293.941003;MTO;CH00
1;12;CH;DG;148.8595707;MTO;CH00
1;12;CH;DG;21.74982681;MTO;CH00
1;12;CH;DG;37.74102056;MTO;CH00
1;12;CH;DG;9.437995845;MTO;CH00
1;12;CH;DG;12.70879501;MTO;CH00
1;12;CH;DG;14.72030167;MTO;CH00
1;12;CH;DG;9.641250709;MTO;CH00
1;12;CH;DG;10.47899304;MTO;CH00
1;12;CH;DG;10.30794451;MTO;CH00
1;12;CH;DG;14.61051347;MTO;CH00
1;12;CH;DG;13.0954953;MTO;CH00
1;12;CH;DG;16.89790603;MTO;CH00
1;12;CH;DG;15.01493274;MTO;CH00
1;12;CH;DG;6.634104322;MTO;CH00
1;12;CH;DG;10.24558726;MTO;CH00
1;12;CH;DG;7.434904632;MTO;CH00
1;12;CH;DG;10.33076005;MTO;CH00
1;12;CH;DG;7.86011762;MTO;CH00
1;12;CH;DG;6.91429737;MTO;CH00
1;12;CH;DG;8.276962479;MTO;CH00
1;12;CH;DG;12.84775024;MTO;CH00
1;12;CH;DG;16.07676176;MTO;CH00
1;12;CH;DG;16.08903711;MTO;CH00
1;12;CH;DG;6.309243829;MTO;CH00
1;12;CH;DG;12.92204333;MTO;CH00
1;12;CH;DG;6.790929709;MTO;CH00
1;12;CH;DG;13.50433379;MTO;CH00
1;12;CH;DG;16.68107277;MTO;CH00
1;12;CH;DG;7.722194026;MTO;CH00
1;12;CH;DG;10.96117735;MTO;CH00
1;12;CH;DG;13.94221079;MTO;CH00
1;12;CH;DG;13.6810429;MTO;CH00
1;12;CH;DG;10.83352237;MTO;CH00
1;12;CH;DG;12.31929085;MTO;CH00
1;12;CH;DG;6.548837266;MTO;CH00
1;12;CH;DG;8.856080515;MTO;CH00
1;12;CH;DG;15.16104721;MTO;CH00
1;12;CH;DG;21.26259452;MTO;CH00
1;12;CH;DG;15.36441058;MTO;CH00
1;12;CH;DG;15.39756834;MTO;CH00
1;12;CH;DG;16.75780692;MTO;CH00
1;12;CH;DG;11.49786101;MTO;CH00
1;12;CH;DG;58.18188736;MTO;CH00
1;12;CH;DG;39.5547645;MTO;CH00
1;12;CH;DG;37.26759235;MTO;CH00
1;12;CH;DG;131.0705864;MTO;CH00
1;12;CH;DG;127.2494501;MTO;CH00
1;2;PL;nonDG;64.41941406;MTO;CH01
1;2;PL;DG;66.23913888;MTO;CH01
1;12;CH;DG;0.073490987;MTO;CH01
1;12;CH;nonDG;0.149382842;MTO;CH01
1;12;CH;DG;0.189806497;MTO;CH01
1;26;FR;nonDG;29.55478918;MTO;CH01
1;G5;GB;DG;120.9984803;MTO;CH01
1;37;SE;nonDG;376.5560912;MTO;CH01
1;37;SE;DG;87.05148778;MTO;CH01
1;19;SE;nonDG;7.739525175;MTO;CH01
1;67;NL;DG;0.190893416;MTO;CH01
1;8;ES;DG;129.2342597;MTO;CH01
1;73;DE;DG;905.1288553;MTO;CH01
1;73;DE;DG;1078.486029;MTO;CH01
1;8;ES;nonDG;126.5302611;MTO;CH01
1;20;IT;nonDG;298.8561677;MTO;CH01
1;B9;GB;DG;5.845716521;MTO;CH01
1;54;NL;nonDG;64.42350862;MTO;CH01
1;BA;GB;nonDG;547.8210341;MTO;CH01
1;62;PL;nonDG;80.70604486;MTO;CH01
1;62;PL;nonDG;184.4561824;MTO;CH01
1;89;LT;nonDG;136.3278636;MTO;CH01
1;7;PL;nonDG;85.79772521;MTO;CH01
1;7;PL;nonDG;77.94729029;MTO;CH01
1;51;LT;DG;13.5960378;MTO;CH01
1;34;RS;DG;137.8107024;MTO;CH01
1;34;RS;DG;0.177124985;MTO;CH01
1;69;CZ;DG;8.079338282;MTO;CH01
1;69;CZ;nonDG;15.12423424;MTO;CH01
1;69;CZ;DG;11.89969515;MTO;CH01
1;69;CZ;DG;6.543408085;MTO;CH01
1;75;CZ;nonDG;754.9677857;MTO;CH01
1;61;PL;DG;608.5180592;MTO;CH01
1;0;PickUp;DG;8.150517956;MTO;CH01
1;79;CZ;DG;49.40286258;MTO;CH01
1;38;FR;DG;57.92880588;MTO;CH01
1;49;ES;nonDG;115.7414209;MTO;CH01
1;8;ES;DG;8.213721685;MTO;CH01
1;71;FR;DG;29.10638242;MTO;CH01
1;47;DE;nonDG;153.3855065;MTO;CH01
1;47;DE;nonDG;12.3297733;MTO;CH01
1;20;BE;DG;77.41898799;MTO;CH01
1;13;BE;DG;7.185360079;MTO;CH00
1;13;BE;nonDG;89.81233851;MTO;CH00
1;13;BE;nonDG;5.220359694;MTO;CH00
1;13;BE;DG;19.89480226;MTO;CH00
1;13;BE;DG;0.44769187;MTO;CH00
1;13;BE;DG;5.98140041;MTO;CH00
1;12;CH;DG;0.239196114;MTO;CH01
1;12;CH;nonDG;0.422548027;MTO;CH01
1;13;BE;DG;92.29740763;MTO;CH01
1;13;BE;nonDG;3.10674758;MTO;CH01
1;12;CH;nonDG;0.149961002;MTO;CH01
1;12;CH;nonDG;0.087094879;MTO;CH01
1;13;BE;DG;37.78514983;MTO;CH01
1;13;BE;nonDG;6.952499064;MTO;CH01
1;0;PickUp;DG;82.79808581;MTO;CH00
1;0;PickUp;nonDG;88.97808981;MTO;CH00
1;0;PickUp;nonDG;0.626355445;MTO;CH00
1;0;PickUp;nonDG;0.455732157;MTO;CH00
1;0;PickUp;nonDG;1.343230511;MTO;CH00
1;0;PickUp;DG;7.271841554;MTO;CH00
1;0;PickUp;DG;1.382793281;MTS;CH00
1;0;PickUp;nonDG;4.888731286;MTS;CH00
1;0;PickUp;nonDG;14.05248765;MTO;CH00
1;0;PickUp;DG;0.816146676;MTO;CH00
1;0;PickUp;DG;8.56558209;MTO;CH00
1;0;PickUp;DG;1.680124961;MTO;CH00
1;0;PickUp;nonDG;51.84697798;MTO;CH00
1;0;PickUp;DG;0.169129489;MTO;CH00
1;0;PickUp;DG;5.447031643;MTO;CH00
1;0;PickUp;DG;1.238772871;MTO;CH00
1;0;PickUp;nonDG;3.227308949;MTO;CH00
1;0;PickUp;DG;0.601845557;MTO;CH00
1;0;PickUp;nonDG;2.726361383;MTS;CH00
1;0;PickUp;nonDG;0.379523398;MTO;CH00
1;0;PickUp;DG;0.305930415;MTS;CH00
1;0;PickUp;nonDG;7.326804767;MTS;CH00
1;0;PickUp;DG;1.30824454;MTO;CH00
1;0;PickUp;DG;0.131077187;MTO;CH00
1;0;PickUp;DG;16.235784;MTO;CH00
1;0;PickUp;nonDG;0.376378717;MTO;CH00
1;0;PickUp;DG;4.976147205;MTO;CH00
1;0;PickUp;DG;7.781659534;MTO;CH00
1;0;PickUp;DG;3.167838547;MTO;CH00
1;0;PickUp;nonDG;67.37497682;MTO;CH01
1;0;PickUp;nonDG;331.4473852;MTO;CH01
1;0;PickUp;DG;87.93365373;MTO;CH01
1;6;FR;nonDG;208.6033642;MTO;CH00
1;6;FR;DG;9.72672441;MTO;CH00
1;6;FR;DG;0.402910018;MTO;CH01
1;20;BE;DG;12188.52281;MTS;CH02
1;0;PickUp;nonDG;77.34519011;MTO;CH00
1;20;BE;nonDG;376.8370959;MTO;CH01
1;20;BE;DG;0.427507673;MTO;CH01
1;20;BE;nonDG;0.735785018;MTO;CH01
1;20;BE;nonDG;132.2902117;MTO;CH01
1;20;BE;nonDG;1023.02529;MTO;CH01
1;20;BE;DG;1459.986145;MTO;CH01
1;20;BE;nonDG;0.511490034;MTO;CH01
1;20;BE;nonDG;0.415991296;MTO;CH01
1;20;BE;DG;24.04222304;MTO;CH01
1;20;BE;DG;0.548735136;MTO;CH01
1;20;BE;nonDG;901.9588326;MTO;CH01
1;20;BE;nonDG;0.807271197;MTO;CH01
1;20;BE;DG;1097.772729;MTO;CH01
1;20;BE;DG;0.798812852;MTO;CH01
1;20;BE;nonDG;0.708986211;MTO;CH01
1;20;BE;DG;1215.862759;MTO;CH01
1;20;BE;DG;531.799981;MTO;CH01
1;20;BE;DG;0.492961136;MTO;CH01
1;20;BE;DG;1220.839125;MTO;CH01
1;20;BE;DG;0.710782555;MTO;CH01
1;20;BE;DG;0.878795885;MTO;CH01
1;20;BE;DG;4.974852797;MTO;CH00
1;12;CH;nonDG;0.744139729;MTO;CH00
1;20;BE;DG;4.49784044;MTO;CH01
1;20;BE;DG;13.14736645;MTO;CH01
1;20;BE;nonDG;220.3887114;MTO;CH01
1;20;BE;DG;31.5533968;MTO;CH01
1;20;BE;nonDG;19.72767317;MTO;CH01
1;0;PickUp;DG;2.805647743;MTO;CH00
1;0;PickUp;nonDG;0.254632187;MTO;CH00
1;0;PickUp;nonDG;6.703626774;MTO;CH00
1;0;PickUp;DG;1.406403772;MTO;CH00
1;0;PickUp;nonDG;0.681957897;MTO;CH00
1;0;PickUp;nonDG;0.397508661;MTO;CH00
1;0;PickUp;nonDG;1.636759992;MTO;CH00
1;0;PickUp;DG;0.17366374;MTO;CH00
1;0;PickUp;DG;0.067038224;MTO;CH00
1;0;PickUp;nonDG;0.088726066;MTO;CH01
1;0;PickUp;DG;11.34824375;MTO;CH01
1;UB;GB;DG;78.18888392;MTO;CH00
1;UB;GB;DG;89.90017788;MTO;CH00
1;UB;GB;DG;76.2863221;MTO;CH01
1;74;FR;DG;30.23170572;MTO;CH00
1;74;FR;DG;784.1804944;MTO;CH00
1;74;FR;DG;374.1804759;MTO;CH00
1;74;FR;DG;455.166026;MTO;CH00
1;20;BE;nonDG;1.213305173;MTO;CH01
1;20;BE;DG;52.29858655;MTO;CH01
1;0;PickUp;DG;89.27600556;MTO;CH01
1;0;PickUp;nonDG;183.0381721;MTO;CH01
1;41;TR;DG;1077.695379;MTO;CH00
1;41;TR;DG;419.4326914;MTO;CH00
1;41;TR;DG;5925.271429;MTO;CH00
1;41;TR;DG;9251.432281;MTO;CH00
1;41;TR;DG;1890.780473;MTO;CH00
1;41;TR;DG;1967.46247;MTO;CH00
1;41;TR;DG;213.9390777;MTO;CH00
1;41;TR;DG;251.1210749;MTO;CH00
1;18;ES;DG;79.52640128;MTO;CH00
1;18;ES;DG;42.27736248;MTO;CH00
1;18;ES;nonDG;652.4696853;MTO;CH00
1;30;ES;DG;4.349790979;MTO;CH00
1;30;ES;nonDG;25.85774781;MTS;CH00
1;6;FR;nonDG;7.883366141;MTS;CH00
1;6;FR;DG;86.18012345;MTO;CH00
1;6;FR;DG;14.3480719;MTO;CH00
1;6;FR;DG;102.5316084;MTO;CH00
1;8;ES;nonDG;4.612008398;MTO;CH00
1;8;ES;DG;32.31066155;MTO;CH00
1;8;ES;DG;59.96172354;MTO;CH00
1;8;ES;DG;29.94883302;MTO;CH00
1;8;ES;DG;329.3590861;MTO;CH00
1;8;ES;DG;294.0062894;MTO;CH00
1;8;ES;nonDG;205.2785464;MTO;CH00
1;8;ES;DG;174.7134795;MTO;CH00
1;8;ES;nonDG;1.653430296;MTO;CH00
1;6;FR;DG;35.16721732;MTO;CH00
1;6;FR;nonDG;33.6696519;MTS;CH00
1;6;FR;DG;123.8014622;MTO;CH00
1;47;DE;DG;29.80066916;MTO;CH00
1;12;CH;DG;108.404707;MTS;CH00
1;12;CH;nonDG;221.0321266;MTO;CH00
1;TN;GB;DG;97.88969083;MTS;CH00
1;6;FR;DG;40.75160107;MTO;CH00
1;6;FR;nonDG;61.77804416;MTO;CH00
1;6;FR;DG;246.5018008;MTS;CH00
1;6;FR;DG;27.54992048;MTO;CH00
1;6;FR;nonDG;8.080491876;MTS;CH00
1;6;FR;nonDG;5.382414357;MTO;CH00
1;6;FR;DG;413.5284053;MTO;CH00
1;6;FR;DG;27.76928261;MTO;CH00
1;12;CH;nonDG;7.664067523;MTO;CH00
1;12;CH;DG;11.73200017;MTO;CH00
1;12;CH;nonDG;4.176871234;MTO;CH00
1;12;CH;DG;5.287407381;MTS;CH00
1;12;CH;DG;39.9636391;MTO;CH00
1;12;CH;nonDG;0.904327119;MTO;CH00
1;8;PL;DG;742.7510363;MTO;CH00
1;8;PL;DG;113.9462855;MTO;CH00
1;8;PL;DG;200.8564432;MTO;CH00
1;8;PL;DG;214.6362249;MTO;CH00
1;8;PL;DG;570.8167096;MTO;CH00
1;8;PL;DG;230.3783042;MTO;CH00
1;8;PL;DG;756.7145178;MTO;CH00
1;8;PL;DG;406.2931656;MTO;CH00
1;8;PL;DG;856.4507892;MTO;CH00
1;5;PL;DG;248.4016444;MTO;CH00
1;43;HU;DG;575.6322518;MTS;CH00
1;97;PL;DG;169.8122154;MTO;CH00
1;10;IT;DG;805.077672;MTS;CH00
1;10;IT;DG;513.9099562;MTS;CH00
1;24;IT;DG;121.9145008;MTO;CH00
1;20;IT;DG;259.1210602;MTO;CH00
1;8;ES;DG;14.10933778;MTO;CH00
1;DE;GB;DG;51.39540095;MTO;CH00
1;DE;GB;DG;87.74324761;MTO;CH00
1;DE;GB;DG;132.755996;MTO;CH00
1;26;PT;DG;84.79417213;MTO;CH00
1;26;PT;DG;29.25547079;MTO;CH00
1;26;PT;DG;112.8016398;MTO;CH00
1;26;PT;DG;115.5901408;MTO;CH00
1;26;PT;nonDG;57.76713116;MTO;CH00
1;26;PT;DG;59.5142886;MTO;CH00
1;24;IT;nonDG;120.2025774;MTO;CH00
1;CH;GB;DG;723.6275448;MTO;CH00
1;CH;GB;DG;4061.514848;MTO;CH00
1;59;FR;nonDG;160.733276;MTO;CH00
1;24;FR;DG;68.91132577;MTO;CH00
1;45;FR;DG;235.0888369;MTO;CH00
1;27;FR;DG;34.75264027;MTO;CH00
1;56;FR;DG;150.9537906;MTO;CH00
1;14;FR;DG;24.39978818;MTO;CH00
1;8;ES;DG;121.5713342;MTO;CH00
1;29;FR;DG;29.54276492;MTO;CH00
1;46;IT;DG;226.4052942;MTO;CH00
1;46;IT;nonDG;269.8207862;MTO;CH00
1;41;ES;DG;275.6635613;MTO;CH00
1;26;IT;DG;415.5952743;MTO;CH00
1;42;IT;nonDG;6.585162209;MTO;CH00
1;42;IT;nonDG;7.335306793;MTO;CH00
1;42;IT;nonDG;10.18050784;MTO;CH00
1;CH;GB;DG;391.4287554;MTO;CH00
1;26;IT;DG;1166.995107;MTO;CH00
1;26;IT;DG;649.4977849;MTO;CH00
1;26;IT;DG;388.3259033;MTO;CH00
1;26;IT;DG;78.0846379;MTO;CH00
1;38;PT;DG;178.3702141;MTO;CH00
1;41;IT;DG;63.93395272;MTO;CH00
1;41;IT;DG;180.6115715;MTO;CH00
1;60;IT;nonDG;98.70775227;MTO;CH00
1;20;IT;nonDG;77.09780258;MTO;CH00
1;1;ES;DG;119.1968211;MTO;CH00
1;48;IT;DG;557.3089992;MTO;CH00
1;28;ES;DG;807.7578768;MTO;CH00
1;19;ES;DG;41.5020365;MTO;CH00
1;20;IT;DG;17.30818329;MTO;CH00
1;20;IT;DG;170.6985338;MTO;CH00
1;46;ES;DG;357.6426135;MTO;CH00
1;46;ES;nonDG;264.3512827;MTO;CH00
1;8;ES;DG;16.09308448;MTO;CH00
1;8;ES;DG;32.29075641;MTO;CH00
1;10;DE;DG;927.8532066;MTO;CH00
1;10;DE;DG;937.6495408;MTO;CH00
1;52;DE;DG;713.3322379;MTO;CH00
1;52;DE;DG;938.3868378;MTO;CH00
1;52;DE;DG;738.0439359;MTO;CH00
1;47;DE;DG;1146.136393;MTO;CH00
1;47;DE;DG;918.4849703;MTO;CH00
1;47;DE;DG;286.186532;MTO;CH00
1;64;DE;DG;39.84490643;MTO;CH00
1;64;DE;DG;158.2984658;MTO;CH00
1;97;DE;DG;21.75806761;MTO;CH00
1;8;DE;DG;19.02965728;MTO;CH00
1;22;DE;DG;45.21225732;MTO;CH00
1;22;DE;DG;31.60855752;MTO;CH00
1;67;DE;DG;332.7863409;MTO;CH00
1;28;HU;nonDG;434.8375905;MTO;CH00
1;28;HU;nonDG;1955.917984;MTO;CH00
1;28;HU;nonDG;257.0534194;MTO;CH00
1;34;TR;DG;291.2185458;MTO;CH00
1;34;TR;DG;64.77549918;MTO;CH00
1;34;TR;DG;158.6197375;MTO;CH00
